"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
357.517038953148,5.46275035128929,6.21643624268472,8.32843229989521,8.13371948199347,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
215.497156247862,9.07399774994701,6.32936093956232,7.89891809574328,7.01096227858216,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
244.635236451,9.97990706120618,5.77739621629007,5.12166599393822,5.68231669720262,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
162.667807534762,9.30030969087966,5.23648010334,7.18071544892155,6.86792695196345,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
261.846208831168,5.78397392877378,9.19126028078608,9.72875528037548,8.5497903812211,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
266.346493548089,7.18933031079359,6.19002717779949,7.032833538251,8.99362139985897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
302.903642855577,7.54474097630009,7.28592563420534,8.98084899759851,5.93089765519835,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
175.664969696753,8.33275064942427,5.98011664464138,9.15217118570581,8.24934110278264,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1
222.760152581071,8.96016935585067,5.83931408473291,9.42797044757754,7.2075941436924,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
215.884249597539,6.01848274818622,6.24160393723287,8.21589455590583,5.49454958294518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
196.911324390492,6.56237125629559,5.52850230480544,8.91212175018154,5.10794460424222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183.074974511242,8.83333554374985,8.35848424932919,7.35954582458362,6.99436135008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.957134048428,6.56945062219165,5.32550602219999,6.80049684364349,8.59959689085372,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
149.311181206027,8.37321398430504,6.16526198922656,8.61117035266943,7.04588232561946,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
343.836047604056,9.78980904328637,7.38104161689989,8.98969958536327,6.4729851426091,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
175.39673310226,6.38271415256895,8.54266699054278,7.13097171043046,6.79132933262736,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
236.688863559986,5.36144218989648,7.37341812928207,6.23364115715958,5.94352214131504,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
206.729625991372,8.84720199857838,8.96968238288537,5.68983648903668,5.91713725938462,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
239.210356331141,6.41707106726244,8.32881378941238,9.11392740672454,9.32156887603924,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
273.579198794934,9.87284890376031,9.29771932540461,6.95692628854886,7.69030157243833,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
220.539711388942,6.79421921027824,8.19648191682063,7.44505426264368,9.10615179338492,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
174.939908744608,9.13820306654088,6.45475859637372,5.35732167772949,9.44026594632305,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
226.836294516694,8.9584148931317,9.9920372152701,6.2883549684193,8.0055839382112,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
173.156905813461,7.42579332087189,5.21687824046239,7.03986889333464,5.18527720123529,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
348.947569869648,9.09910342423245,5.09489840362221,7.34265803708695,9.5857137918938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196.59272297201,8.58746924088337,5.97393288626336,7.47791384812444,9.28736270056106,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
229.856686444285,8.12589196488261,9.29593171225861,8.33434722037055,5.69217218086123,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
210.31298499951,7.631598188309,7.76942992117256,6.08579720603302,5.82966073881835,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201.382712656322,7.07731300732121,5.20974075887352,8.44839651021175,7.09040633635595,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
144.194312327932,5.71009082486853,5.60118729132228,7.31297553982586,6.73734924057499,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
209.008782349405,8.85747355176136,7.29834021069109,5.55539503227919,9.58948249579407,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
191.203504456549,5.84258244023658,5.43028194108047,7.7455159497913,9.50137225678191,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
271.867124046327,8.51177629549056,6.51504280045629,7.93776896782219,5.64872884890065,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264.810691757942,7.82639392768033,8.35985942510888,5.80463718739338,5.82556494628079,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
289.414741324151,8.76676482730545,7.07352874451317,9.67665316886269,7.13364128256217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
187.236694843497,7.50465519609861,7.28386164759286,5.4656687239185,7.82962375902571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
257.080411313638,8.42074954416603,8.50929644424468,8.41117178788409,9.45802847389132,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
177.13064520672,5.03366857068613,5.94684475916438,5.76252167578787,9.89380976068787,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
215.95504536301,7.25186676252633,6.10373445088044,8.81733833695762,6.93834145320579,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
287.547176533188,5.90659096487798,8.16512550227344,9.94412554777227,6.39633266837336,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
268.723665164366,9.1350328119006,7.62863206909969,5.11450563790277,7.06263361033052,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
261.82691771251,9.79847678914666,9.47090442059562,9.13635715842247,8.92952182679437,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
143.172260558472,6.48310992866755,7.58198576513678,6.66695000603795,8.94043215434067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
205.100524400883,6.20822951430455,5.50256855087355,6.09604570898227,9.1066196851898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.214764783107,7.18030826421455,5.232658975292,5.6765369058121,9.00334266596474,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
315.067929877488,9.26000984269194,8.44883870566264,8.19836379378103,9.10708773415536,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
206.936318708535,5.90544148115441,7.83025083714165,7.30038134730421,8.12345611280762,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335.839514922039,5.57607477996498,9.24986183061264,9.91167003870942,6.60610914579593,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
215.080361633275,6.58588106860407,6.98896245216019,6.6521004633978,6.67902830522507,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
224.900324574385,7.49020912568085,6.25642494764179,9.20732597121969,5.73283249745145,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
306.402763484742,8.22635225951672,8.73450819170102,9.03211195487529,5.06266120122746,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
171.929310549732,5.00099664204754,6.79126478498802,5.00929336762056,7.91904759709723,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
222.507618859068,7.98929395736195,9.99515874194913,6.38532629003748,7.89226300898008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208.478104514476,9.24585390836,6.69289962970652,5.68651254638098,8.71006841072813,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
281.81322054134,9.80053193750791,5.45293819508515,8.15639627282508,7.7059402060695,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.787593468954,8.96771622006781,6.12589746713638,9.77434810134582,9.52238970668986,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
293.641682023643,5.01692235469818,8.33510169410147,5.16237380681559,9.24963623168878,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
248.735816943282,5.27909590979107,9.4884066353552,7.63212687335908,9.39216049853712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
261.420751560364,8.28018655302003,6.55591733637266,8.31689882674254,5.28539360966533,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
242.02126913545,9.96212480706163,9.89263057010248,5.43980986229144,8.20558144710958,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
209.148926241142,8.23379881796427,6.56238078139722,5.79927142360248,5.59552328311838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229.570951250904,8.45325906178914,6.07545529259369,8.39774776482955,5.77786182519048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243.722563043163,9.10625106305815,5.44416893390007,6.4502000133507,7.82810945529491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
276.721789180294,5.60768579831347,6.21269241557457,7.12055373936892,8.28934619436041,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
278.862907866855,7.53011520486325,9.58408223930746,5.23673191200942,5.5623559455853,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
330.434978353289,8.49533120752312,8.98127428255975,8.03551225690171,6.87836158438586,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
180.429368510017,9.94772544130683,6.37043438153341,5.54436238249764,5.53061033715494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225.19152810137,5.6941851740703,8.21975183440372,6.9579280144535,8.67834103642963,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
189.776662354241,7.5337670755107,5.45571319526061,5.55053578456864,8.94949868903495,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226.368316816136,9.11274343379773,9.45594223332591,7.68576779286377,5.37714399397373,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
248.696072198186,8.16366674611345,9.61085312766954,9.58292351919226,8.15648337942548,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
248.153026699955,9.98762496165,7.07454912830144,8.44377770321444,9.65562633820809,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
269.367537939703,6.24654480838217,7.18174960464239,7.92577404296026,9.7699585405644,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
315.37845534196,7.51042921212502,7.27622653823346,7.17481339117512,9.27629596670158,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
130.248161400417,5.19736688933335,8.4598595649004,6.27445227582939,5.95350857358426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
195.678120162608,6.37783533078618,5.89516726322472,6.91868418594822,6.37460920843296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.345564071186,6.56895221327431,8.02660010638647,5.31039278488606,5.44424251420423,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
226.634235677624,8.23259703582153,9.58906528772786,6.61749470396899,6.94049141253345,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
191.499509984361,9.41752919694409,8.29537666752003,7.45014401851222,5.91704379650764,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
171.492098307562,8.2593432511203,6.91187446471304,5.39619526243769,9.6760242478922,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
279.951415779566,8.48208334413357,8.36054525454529,5.3697597712744,5.59118102653883,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169.604764475122,7.46065615792759,6.59064501989633,8.42641017516144,8.22845125803724,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
221.912136951177,6.59994141897187,8.06885055731982,6.70158811495639,9.77070535765961,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
194.807774418995,9.64374709059484,8.51549365208484,7.20987535547465,6.64002819219604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
176.850278113151,6.79008914506994,9.58683942910284,6.87865195213817,6.62219393416308,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
204.646037361896,8.47852248349227,7.28365140967071,6.79162425221875,6.94678661529906,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
188.923002909973,6.32693203398958,7.72502569947392,7.08861656021327,6.77886502002366,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
225.111434052689,7.89599020965397,8.95147215458564,6.06407036771998,8.98254832718521,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0
234.903105303629,6.96095775463618,5.5308517802041,9.82602794887498,8.14397485461086,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
299.02069989444,8.09683392406441,7.0483397168573,7.87889414583333,9.08552358741872,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
251.645298739005,5.26530981296673,8.22865682421252,8.4584554459434,7.65100105782039,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
272.066257864316,8.74681703164242,5.61980504193343,5.84230008535087,9.55386067042127,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329.598620124906,8.59178306418471,5.13841434149072,9.21041665365919,6.48245079093613,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
191.871742701569,6.47083089104854,6.63402702426538,5.93296498758718,5.5643520259764,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
246.492088325759,8.85548390913755,5.18540301942267,9.48741974541917,6.45170994801447,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0
255.2472938616,7.40979268564843,8.92846582806669,9.15183358709328,7.0130953961052,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
252.280993123586,8.54992918437347,9.39243778120726,8.93795370939188,6.89157589804381,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
237.216985193135,8.67907349602319,6.41313803964294,8.94786066492088,6.8976837513037,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
257.624945701072,8.54785723844543,9.47126225568354,8.57040529721417,8.54945238330401,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
294.292523701959,8.99102637311444,8.85179624310695,9.97493678005412,5.82071137148887,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
192.269909798255,9.0717375872191,9.63325899210759,5.94995980616659,9.63708670460619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227.443770517844,5.873137190938,6.51239438680932,5.63557973364368,8.56253635138273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
147.892496212651,8.9524697244633,7.46769071556628,5.06815531058237,8.7483578233514,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
195.557157059649,6.92645733361132,6.54091870062985,8.22264460497536,9.79378512362018,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
207.770271092145,8.02680291817524,8.15352925797924,8.82937960908748,7.09376396611333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
200.310375064303,7.26763271493837,5.44573034043424,8.74248391599394,6.23748718062416,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
252.489935078391,9.38149411347695,7.56540704751387,8.50742875016294,6.8349472025875,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
269.603858000635,6.77174218697473,9.08741279388778,8.99085600394756,8.16086491453461,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
240.499086861251,9.07892103889026,8.26282182009891,6.26901138923131,7.04776244820096,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
298.870211137731,7.0002637419384,6.8145082925912,9.90287961321883,8.22228486998938,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
240.651461998113,8.14436458400451,6.65365008288063,9.73317771218717,6.16467118961737,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
143.826702957527,6.42754168482497,5.94735172693618,7.39045572816394,9.70047218026593,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
235.721838342259,5.50511919893324,9.3005850946065,6.09631328494288,7.41769391577691,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
201.01906445722,7.86229483433999,5.32973794965073,9.0112238493748,9.75122116156854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
185.553187490618,7.50708971056156,6.61750168539584,6.30094006890431,6.94047030061483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
305.604716542211,6.61891919909976,9.32293279794976,5.12260783812962,8.48186723305844,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
212.532928065706,9.35233036638238,9.2784840753302,9.97673797188327,5.49999383161776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
180.243511919379,8.98520503775217,6.24833066482097,7.52157004550099,6.02574864868075,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
284.075945058616,8.3196077181492,9.22100165742449,7.5334534898866,9.79419093579054,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
256.081669957618,8.91799781704322,8.20076745236292,9.19443302671425,7.88388456567191,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
266.960172539418,9.2358660325408,9.18359559727833,9.60139812785201,6.19135196902789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
218.454168840144,8.92259781016037,5.73241752688773,6.29340333165601,7.06095487694256,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
176.515253840867,7.40055282483809,6.86461977078579,5.64081777818501,9.08875733381137,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
165.179683694224,8.32887678756379,5.81930457847193,5.51890199771151,7.48898750287481,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
182.026517116357,8.33069166983478,8.65426806383766,7.3979464569129,9.65486459550448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
175.99615059502,7.08362523582764,6.62707465002313,8.39231055113487,7.85589065635577,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
160.09912827027,6.8683039303869,7.18193385866471,7.45362330693752,5.41718440246768,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
344.74804998488,9.13829201715998,7.13635810068808,6.69136170414276,8.64683066145517,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
185.679713623106,8.86605792678893,5.59594891499728,9.52636025380343,5.98111722036265,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
297.299518310256,9.21628831885755,6.62359913811088,7.57435991312377,8.72342647751793,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
241.733488896199,8.6130947235506,9.78100312524475,6.8938385671936,7.44713356951252,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
266.348374336185,7.63395897811279,8.66264024050906,9.62703941157088,7.96603788505308,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
179.738675219221,6.9556139933411,5.22099032066762,8.33202653564513,8.97563774022274,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
257.777479658615,8.77869013231248,7.67078840523027,7.15649661491625,5.33163802931085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
233.068304666058,6.57912849332206,9.18671745690517,7.63694697059691,7.94073610450141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
285.057984103237,6.22358238557354,6.5803016605787,5.19123542471789,5.98498713923618,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
222.509360512918,5.82962484913878,9.26966237253509,5.20718670450151,5.19064089283347,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
246.839480598261,9.98000195948407,8.17139855236746,9.81956861680374,9.39178062253632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.570778101896,5.56085542426445,8.85721781756729,8.24541337438859,8.29663270153105,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
119.11596212186,6.04849263327196,8.99759119260125,5.28818230610341,9.45151417166926,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
187.568669667763,5.55783649440855,6.80645134649239,7.03103907988407,6.95528580225073,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
299.029882546474,9.63085979339667,7.28801253251731,5.99026667303406,8.4714093664661,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
157.796027892592,5.73773966520093,7.6720348384697,8.18877304671332,5.89786019176245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
196.806087768012,9.36519176349975,7.49919337686151,8.91461444785818,6.94059774861671,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
272.420044097872,9.39834722783417,8.55620510294102,8.15774250775576,5.17859898041934,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
201.087265756707,5.01591868931428,5.51240784232505,6.51393461506814,8.13327584066428,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
304.687689741841,8.12010965542868,7.3510858300142,5.94622098025866,5.45211054501124,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216.096194327348,6.36638965224847,9.06040113070048,6.45551053457893,6.80240616435185,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
297.182991199911,8.77911937306635,7.74310517474078,7.77916915947571,6.20469776098616,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
269.592241144289,6.44786736229435,7.97067741514184,9.4289056409616,8.3053534978535,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
235.254543315242,7.9879463231191,7.69430381478742,9.56264457665384,9.96736205532216,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
190.644429054529,8.52472086204216,8.98072340060025,9.62333180708811,7.552134252619,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
194.016798058525,5.74418385513127,5.8565583487507,5.34569902461953,5.55578874656931,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
234.689243311686,8.43402068014257,6.07934702537023,8.90669882413931,9.75929608102888,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
206.635242468655,8.48435148596764,7.40963967284188,9.69192758202553,8.94150957232341,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
232.663970153626,6.85666347388178,7.99221078399569,8.87282154639252,8.4717191697564,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
151.567297280887,8.98809001781046,7.96764149214141,6.39459137571976,8.31045676837675,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
169.913861832589,6.41544644953683,6.0224058944732,6.3945659797173,9.25180580466986,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
185.800105611898,5.95045966329053,6.98774881777354,5.90200415113941,9.4592917279806,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
162.652376983618,9.88876650808379,5.93688831198961,9.88604595535435,6.5999570931308,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
237.784799914781,8.91627918928862,9.19178134994581,6.68045984231867,8.78125059767626,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
163.422849616495,5.95253409468569,5.16527583473362,8.71990005136468,7.93145453324541,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
336.9214379927,6.7896931769792,6.86060124426149,5.60607714462094,7.41058280109428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
198.303223562721,8.36902561713941,7.86938496632501,6.85930515173823,9.45735020912252,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
170.088486263803,9.43824379821308,5.06864222930744,6.45982463844121,5.77598245465197,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
275.287029952613,8.66024617338553,8.7623739882838,5.45441072899848,5.6556011736393,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
275.752980630378,9.29125149617903,9.72410240559839,9.37596310162917,7.46424276614562,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184.249255519862,8.74830262502655,5.03404734656215,5.91959279146977,7.93713095947169,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0
271.220220619127,6.20673021185212,9.39220079686493,7.85319896182045,6.24680106295273,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.764909667399,7.57208058261313,8.27610071515664,7.38624520134181,8.24469565995969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
192.289686896062,7.8404018166475,6.02397708920762,7.32862135046162,5.62608705600724,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263.810135184733,9.17519430164248,9.40058736479841,8.6876255646348,8.66710924194194,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
224.618402386646,7.57480850908905,7.24618143984117,6.408846010454,8.75822740257718,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
211.88362906633,6.98133405996487,9.73529568873346,6.22603133902885,9.74687742535025,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
181.712144542675,6.05859140050597,5.01561388955452,9.58215969149023,7.7152761653997,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
319.395864521638,6.31533669307828,9.79258808074519,5.04750244319439,5.15182493836619,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
